gene,variance
ENSG00000102054,12672936.866347473
ENSG00000102055,3.469767441860472
ENSG00000102057,425728.8213406293
ENSG00000102076,0.011627906976744188
ENSG00000102078,57287.759917920695
ENSG00000102081,16894634.650615595
ENSG00000102096,6745474.115458275
ENSG00000102098,24824.928590971274
ENSG00000102100,2786279.5759233925
ENSG00000102103,3008183.5392612866
ENSG00000102104,239.5447332421333
ENSG00000102109,3574061.7473324216
ENSG00000102119,3995841.8057455546
ENSG00000102125,779096.1811217513
ENSG00000102128,5637.892749658002
ENSG00000102144,709368945.242818
ENSG00000102145,145.09439124486974
ENSG00000102158,22499063.679480154
ENSG00000102172,9676595.735704515
ENSG00000102174,21650.88932968536
ENSG00000102178,4390187.823392612
ENSG00000102181,29142345.085088916
ENSG00000102189,1938898.997127223
ENSG00000102195,104.95595075239395
ENSG00000102218,543565.1162790697
ENSG00000102221,311942.0242134064
ENSG00000102225,5976933.649794801
ENSG00000102226,12652601.039124485
ENSG00000102230,104460.08112175103
ENSG00000102239,16.606839945280445
ENSG00000102241,8499831.579206565
ENSG00000102243,120.19480164158736
ENSG00000102245,7260.929822161423
ENSG00000102265,14400719155.406971
ENSG00000102271,1104737.7274965802
ENSG00000102287,8502737.724213405
ENSG00000102290,181330.29822161418
ENSG00000102302,462936.4991792068
ENSG00000102309,291367.4781121751
ENSG00000102312,312208.3979480164
ENSG00000102313,11.08508891928864
ENSG00000102316,54159556.181121744
ENSG00000102317,15241872.400684
ENSG00000102349,273864.2004103967
ENSG00000102359,4226325.043638853
ENSG00000102362,47759.26744186049
ENSG00000102383,141141.16347469224
ENSG00000102384,73790.17086183309
ENSG00000102385,38277.84965800271
ENSG00000102387,528.1041039671682
ENSG00000102390,434126.0038303696
ENSG00000102393,2352288.4574555405
ENSG00000102401,9386062.451025989
ENSG00000102409,7259918.498632013
ENSG00000102445,3065436.686730507
ENSG00000102452,419118.02735978103
ENSG00000102466,24881418.224487003
ENSG00000102468,354825.7751025991
ENSG00000102471,29539883.102599178
ENSG00000102524,30893528.342134062
ENSG00000102531,12322131.92024624
ENSG00000102539,3.1775649794801675
ENSG00000102543,28385.08344733242
ENSG00000102547,1250384.3158686734
ENSG00000102554,11389624.288919287
ENSG00000102572,15548773.264158687
ENSG00000102575,50447369.684815325
ENSG00000102580,28649846.349658012
ENSG00000102595,750170.2288645692
ENSG00000102606,3847409.447469222
ENSG00000102678,26361367.455677163
ENSG00000102683,36856.010943912464
ENSG00000102699,8173014.421477429
ENSG00000102710,1007188.9538987688
ENSG00000102738,160766.83625171005
ENSG00000102743,314765.6428180574
ENSG00000102753,3227884.5428180574
ENSG00000102755,7912578.935157316
ENSG00000102760,8834536.088645693
ENSG00000102763,465778.179480164
ENSG00000102780,1009138.4705882353
ENSG00000102781,638706.253898769
ENSG00000102786,719269.3006839948
ENSG00000102794,1981.7500683994554
ENSG00000102796,212522.54500683988
ENSG00000102802,86887638.42202465
ENSG00000102804,49263022.50410399
ENSG00000102805,2848992.605335157
ENSG00000102837,316409.467168262
ENSG00000102854,5815929364.6686735
ENSG00000102858,9395175.18262654
ENSG00000102870,4647223.850752395
ENSG00000102871,1838396.6436388507
ENSG00000102878,1155345.2202462382
ENSG00000102879,27121860.54500685
ENSG00000102882,8522119.901094392
ENSG00000102886,90247.00861833103
ENSG00000102890,2685312.7102599163
ENSG00000102891,2090.4186046511645
ENSG00000102893,8922965.758276336
ENSG00000102897,1095693.8025991793
ENSG00000102898,12278695.850068403
ENSG00000102900,1839267.1968536254
ENSG00000102901,971486.9061559504
ENSG00000102904,16472.017510259917
ENSG00000102908,9515789.82120383
ENSG00000102910,9086636.4749658
ENSG00000102921,3435400.535294118
ENSG00000102924,736.6347469220245
ENSG00000102931,7578079.641039674
ENSG00000102934,74678911.17496581
ENSG00000102935,5307521.3663474675
ENSG00000102962,270326.72612859105
ENSG00000102967,3622777.22134063
ENSG00000102970,9927.094391244877
ENSG00000102974,2645454.4120383034
ENSG00000102977,806053.1120383036
ENSG00000102978,2692563.822161421
ENSG00000102981,178678.9641586867
ENSG00000102984,51804.7633378933
ENSG00000102996,46456277.23187414
ENSG00000103005,5090309.238303694
ENSG00000103018,6704084.032968537
ENSG00000103021,208691.821614227
ENSG00000103023,0.42859097127222945
ENSG00000103024,8711992.067441864
ENSG00000103034,1926348.5730506154
ENSG00000103035,7692533.94145007
ENSG00000103037,510296.7393980847
ENSG00000103042,1945059.4573187411
ENSG00000103043,3056710.8733242145
ENSG00000103044,351250.7744186046
ENSG00000103047,420161.0555403558
ENSG00000103051,4465522.082216142
ENSG00000103056,109396161.78604653
ENSG00000103061,818243.9928864569
ENSG00000103064,5572138.088098496
ENSG00000103066,10872137.170041043
ENSG00000103067,2826207.40629275
ENSG00000103089,1117285.965663475
ENSG00000103091,1206149.5514363884
ENSG00000103111,4329867.154582761
ENSG00000103121,593911.7259917919
ENSG00000103126,6712206.417099863
ENSG00000103145,48579578.367715456
ENSG00000103148,3992425.075923394
ENSG00000103150,198167.87647058823
ENSG00000103152,7217054.806566349
ENSG00000103154,159834.91709986315
ENSG00000103160,602539.0292749661
ENSG00000103168,1510181.80246238
ENSG00000103174,563302.2566347471
ENSG00000103175,1050578.8192886459
ENSG00000103184,6804.2157318741465
ENSG00000103187,237652181.15690842
ENSG00000103194,2888492.2168262647
ENSG00000103196,76143728.84815323
ENSG00000103197,8127254.484815318
ENSG00000103199,254115.3462380301
ENSG00000103200,0.12599179206566408
ENSG00000103202,16323502.251162795
ENSG00000103222,40504601.012859106
ENSG00000103226,9063804.434062932
ENSG00000103227,1232980.1861833103
ENSG00000103241,3528828.4399452806
ENSG00000103245,1113446.4515731877
ENSG00000103248,330089.1441860465
ENSG00000103249,16790909.4004104
ENSG00000103253,836926.9242134063
ENSG00000103254,187098.8586867306
ENSG00000103257,72427565.95294118
ENSG00000103260,4968063.563337895
ENSG00000103264,1623292.3217510262
ENSG00000103266,3100676.8027359787
ENSG00000103269,21360.28673050615
ENSG00000103274,194173.89220246245
ENSG00000103275,15130067.168809852
ENSG00000103310,1.8102599179206533
ENSG00000103313,4390.267168262653
ENSG00000103316,216029.410259918
ENSG00000103319,3812313.793296853
ENSG00000103326,2432243.922298221
ENSG00000103335,70470047.38002737
ENSG00000103342,15478852.88645691
ENSG00000103343,232940.6731874145
ENSG00000103351,911689.7363885087
ENSG00000103353,19183664.506155945
ENSG00000103355,1454.2517099863194
ENSG00000103356,1568901.4046511631
ENSG00000103363,28994336.60027359
ENSG00000103365,10983790.674145004
ENSG00000103375,5823.712859097134
ENSG00000103381,5426895.282216144
ENSG00000103404,1333312.8968536253
ENSG00000103415,4439383.559507525
ENSG00000103423,3298602.0214774287
ENSG00000103429,3733069.2399452804
ENSG00000103449,11489.706292749652
ENSG00000103460,2566.2496580027337
ENSG00000103479,7377774.784815322
ENSG00000103485,13056707.106976748
ENSG00000103489,1815944.6294117647
ENSG00000103490,8413302.234746922
ENSG00000103494,212814.06456908348
ENSG00000103495,61337395.01627907
ENSG00000103496,2727894.4623803007
ENSG00000103502,17615047.729685362
ENSG00000103507,2751151.5935704503
ENSG00000103510,1012850.173597811
ENSG00000103512,12235461.641039675
ENSG00000103522,1760750.966347469
ENSG00000103528,4586166.89357045
ENSG00000103534,4066045.4496580074
ENSG00000103540,620298.6183310535
ENSG00000103544,2615031.2242134064
ENSG00000103546,307.9469220246241
ENSG00000103549,19986127.373597812
ENSG00000103550,1223558.0641586867
ENSG00000103569,57144291.600683995
ENSG00000103591,4749221.897674419
ENSG00000103599,6590.745280437755
ENSG00000103642,1480940.1818057452
ENSG00000103647,8765205.487414502
ENSG00000103653,6388062.328864569
ENSG00000103657,3975641.548016415
ENSG00000103671,512697.6109439124
ENSG00000103707,72183.28864569085
ENSG00000103710,628962.8629274968
ENSG00000103723,889167.30506156
ENSG00000103740,467819.46826265386
ENSG00000103742,481016.2626538989
ENSG00000103769,22336089.10041039
ENSG00000103811,59983233.988098525
ENSG00000103832,19.89767441860465
ENSG00000103852,1044482.2500683997
ENSG00000103855,42931119.42708618
ENSG00000103876,2431368.7673050608
ENSG00000103888,1183788237.4545827
ENSG00000103932,1137300.568673051
ENSG00000103942,284489.28002735984
ENSG00000103966,10168605.226265388
ENSG00000103978,8138874.706976743
ENSG00000103994,14579664.417510265
ENSG00000103995,99537.8976744186
ENSG00000104043,116430.63201094393
ENSG00000104044,598301.5627906971
ENSG00000104047,687508.8339261287
ENSG00000104055,20405.690834473302
ENSG00000104059,562698.9986320109
ENSG00000104064,408899.5634746923
ENSG00000104067,37730507.74391244
ENSG00000104081,2442035.8994528046
ENSG00000104093,2547758.668262654
ENSG00000104112,47997.369083447324
ENSG00000104129,860530.5227086187
ENSG00000104131,4640238.976880986
ENSG00000104133,7460371.816279072
ENSG00000104140,122173.45458276333
ENSG00000104142,7500275.134473326
ENSG00000104147,30033.073050615596
ENSG00000104154,357770.8614227086
ENSG00000104164,4375777.075923392
ENSG00000104177,2466034.306566347
ENSG00000104205,209544.42421340628
ENSG00000104213,7912697.370861836
ENSG00000104218,233664.8700410397
ENSG00000104219,15515262.981805736
ENSG00000104221,498890.9270861833
ENSG00000104228,1397797.050068399
ENSG00000104231,484625.6986320109
ENSG00000104237,6547.319288645693
ENSG00000104267,278216.2595075238
ENSG00000104290,325817.24815321475
ENSG00000104299,395385.0086183311
ENSG00000104312,1750502.339808482
ENSG00000104313,44301.59069767443
ENSG00000104320,4249607.046922025
ENSG00000104321,143432.630369357
ENSG00000104324,1964524.6347469222
ENSG00000104325,1967629.4529411765
ENSG00000104327,139.4270861833106
ENSG00000104331,17755088.424623802
ENSG00000104332,71448534.37318741
ENSG00000104341,134679490.02462384
ENSG00000104343,967118.3487004105
ENSG00000104356,186694.99220246242
ENSG00000104361,2122263.8441860466
ENSG00000104365,1517643.305745554
ENSG00000104368,74708855.9709986
ENSG00000104369,1421046.4039671686
ENSG00000104371,74.20697674418604
ENSG00000104375,678043.1716826264
ENSG00000104381,471667.2771545829
ENSG00000104388,21948243.736251708
ENSG00000104408,51269976.17893295
ENSG00000104412,794098.6967168261
ENSG00000104413,1472785.501641586
ENSG00000104415,7792886.3671682635
ENSG00000104419,835411952.3186045
ENSG00000104427,278808.46456908353
ENSG00000104432,68275.9120383037
ENSG00000104435,5016485.745690833
ENSG00000104442,1513709.8885088915
ENSG00000104447,2173392.0016415874
ENSG00000104450,105311.74774281803
ENSG00000104472,879596.0187414497
ENSG00000104490,675610.1303693572
ENSG00000104497,104283.20273597815
ENSG00000104499,0.29069767441860467
ENSG00000104517,11325242.353625173
ENSG00000104518,9204327.3745554
ENSG00000104522,4474758.524213405
ENSG00000104524,1012027.883036936
ENSG00000104529,46893055.89179207
ENSG00000104537,1642.3098495212041
ENSG00000104549,5451996.658276335
ENSG00000104611,4403136.842270861
ENSG00000104613,1915824.3496580033
ENSG00000104626,468826.5827633378
ENSG00000104635,67689262.99206567
ENSG00000104643,549866.2861833106
ENSG00000104660,6968735.736388512
ENSG00000104671,347226.2649794802
ENSG00000104679,1106750.3086183309
ENSG00000104687,5929356.992612858
ENSG00000104689,398938.3465116279
ENSG00000104691,253458.3337893297
ENSG00000104695,10135754.159917923
ENSG00000104714,374695.8217510259
ENSG00000104722,5198186.645143641
ENSG00000104723,7275330.435567715
ENSG00000104728,10403188.58016416
ENSG00000104731,1094100.9041039671
ENSG00000104738,11419379.82339261
ENSG00000104755,3.994528043775651
ENSG00000104756,1925911.0976744182
ENSG00000104760,35138.31682626534
ENSG00000104763,53510640.78030094
ENSG00000104765,17190077.30998632
ENSG00000104774,27598364.58235294
ENSG00000104783,13507173.909712724
ENSG00000104804,142.42859097127229
ENSG00000104805,99384497.91203828
ENSG00000104808,2289.0649794801616
ENSG00000104812,6306395.752804378
ENSG00000104814,395022.9692202463
ENSG00000104818,188.43830369357033
ENSG00000104823,6392949.286456907
ENSG00000104824,24863600.903556775
ENSG00000104825,447487.40861833125
ENSG00000104826,285.84801641586864
ENSG00000104827,843.1688098495208
ENSG00000104833,2346077.09876881
ENSG00000104835,256322.22722298212
ENSG00000104848,1189.288098495214
ENSG00000104852,18753222.888098497
ENSG00000104853,10848683.406839946
ENSG00000104856,3161141.5337893288
ENSG00000104859,369225.59083447343
ENSG00000104863,29614.551709986325
ENSG00000104866,1408823.9627906973
ENSG00000104870,23264054.955950756
ENSG00000104872,2064126.6451436386
ENSG00000104879,63260869.496716805
ENSG00000104880,6305034.66497948
ENSG00000104881,7343193.11627907
ENSG00000104883,62354.48864569084
ENSG00000104884,2287346.594801641
ENSG00000104885,2082190.4180574557
ENSG00000104886,3175809.329822162
ENSG00000104888,447513.29357045144
ENSG00000104889,838661.8633378937
ENSG00000104892,134972.05745554037
ENSG00000104894,9465216.810943915
ENSG00000104897,5909494.057455539
ENSG00000104899,52668.64035567718
ENSG00000104901,1203.8221614227089
ENSG00000104903,161922.38043775648
ENSG00000104904,211369957.9545828
ENSG00000104907,1181383.8436388518
ENSG00000104915,1994995.9803009566
ENSG00000104918,68634.39945280421
ENSG00000104921,305529.412859097
ENSG00000104936,1695514.2062927496
ENSG00000104938,59182.32886456914
ENSG00000104941,5.51422708618331
ENSG00000104946,1286742.064158687
ENSG00000104951,4959712.904103967
ENSG00000104953,1108697.4168262654
ENSG00000104957,346984.3573187413
ENSG00000104960,18672131.248700406
ENSG00000104964,322039179.4068399
ENSG00000104967,105334.42024623806
ENSG00000104969,8220110.374965806
ENSG00000104970,205.7127222982214
ENSG00000104972,1816031.373597811
ENSG00000104973,5357421.485088922
ENSG00000104974,27142.668262653897
ENSG00000104976,6433808.358002735
ENSG00000104979,7672419.806292753
ENSG00000104980,1353407.2570451437
ENSG00000104983,161927.92886456905
ENSG00000104998,1195056.3470588236
ENSG00000105011,1304516.504651163
ENSG00000105048,9627623.41025992
ENSG00000105053,820190.7162790697
ENSG00000105058,3485873.2651162795
ENSG00000105063,8294972.515595076
ENSG00000105072,105298.00984952119
ENSG00000105085,305067.2273597812
ENSG00000105088,6691575.83980848
ENSG00000105122,1170091.4638850891
ENSG00000105127,655194.0143638852
ENSG00000105131,164038.6456908344
ENSG00000105135,5434961.157455542
ENSG00000105136,149654.43775649797
ENSG00000105137,3106402.0575923403
ENSG00000105141,3016.9045143638878
ENSG00000105143,42167.8068399453
ENSG00000105146,13142.914363885091
ENSG00000105171,1246813.9853625174
ENSG00000105173,88044.83775649795
ENSG00000105176,6104482.88864569
ENSG00000105185,2244118.75745554
ENSG00000105186,1778314.5145006839
ENSG00000105193,542923729.709439
ENSG00000105197,1631698.7097127223
ENSG00000105198,0.18604651162790697
ENSG00000105202,20011119.294801634
ENSG00000105204,845468.8514363883
ENSG00000105205,261.893980848153
ENSG00000105219,8485.73967168263
ENSG00000105220,322632637.4982217
ENSG00000105221,9770482.370041039
ENSG00000105223,78617516.9145007
ENSG00000105227,1434150.306566347
ENSG00000105229,371574.77004103956
ENSG00000105245,10613756.878932966
ENSG00000105246,285541.61053351563
ENSG00000105248,513013.62024623796
ENSG00000105251,230.92749658002725
ENSG00000105254,7194262.381532148
ENSG00000105255,72231.28536251711
ENSG00000105258,392942.13967168244
ENSG00000105261,34.274145006839966
ENSG00000105270,21051085.20273597
ENSG00000105278,898307.0708618329
ENSG00000105281,38143874.70437756
ENSG00000105287,2529509.692612859
ENSG00000105289,304920.7733242133
ENSG00000105290,61665021.845280446
ENSG00000105298,963183.4002735978
ENSG00000105321,781405.1803009575
ENSG00000105323,56463980.48276333
ENSG00000105325,2912784.179480163
ENSG00000105327,890343.7818057453
ENSG00000105329,42982143.03803011
ENSG00000105339,2622864.0554035553
ENSG00000105341,878975.7768809848
ENSG00000105352,5193.565116279069
ENSG00000105355,21932964.893570457
ENSG00000105357,6734564.910533517
ENSG00000105364,2932703.0469220257
ENSG00000105366,20146.67099863202
ENSG00000105369,5353231.222024621
ENSG00000105370,24.92380300957593
ENSG00000105371,35669.41573187415
ENSG00000105372,1001320222.4164156
ENSG00000105373,83543194.73324215
ENSG00000105374,9813924.391792066
ENSG00000105376,380488.21450068394
ENSG00000105379,13158084.617920654
ENSG00000105383,309681.02763337886
ENSG00000105388,10387.8244870041
ENSG00000105392,4.815868673050619
ENSG00000105393,4812999.674555402
ENSG00000105397,4556782.99261286
ENSG00000105398,0.4186046511627909
ENSG00000105401,22286397.094391238
ENSG00000105402,3335019.6625171015
ENSG00000105404,21650744.7994528
ENSG00000105409,70425.70683994527
ENSG00000105419,1358992.7337893294
ENSG00000105426,15501756.263885088
ENSG00000105427,206607.58043775658
ENSG00000105428,2.4481532147742837
ENSG00000105429,11476367.827222982
ENSG00000105438,53370843.289876856
ENSG00000105443,4105227.90752394
ENSG00000105447,2191467.8555403557
ENSG00000105464,288539.2105335158
ENSG00000105467,132.81094391244892
ENSG00000105472,35156930.60957592
ENSG00000105479,1975.5262653898762
ENSG00000105483,898053.9649794805
ENSG00000105486,1213689.9917920658
